program_id,country_id,date,year
s714,116.0,2021-06-15,2020
s715,,2021-06-15,2021
s716,,2021-06-15,2021
s717,116.0,2021-06-15,1972
s718,,2021-06-15,2021
s719,116.0,2021-06-15,2013
s720,116.0,2021-06-15,2021
s721,,2021-06-15,2021
s722,116.0,2021-06-15,2020
s723,116.0,2021-06-15,2005
s724,116.0,2021-06-15,2014
s725,116.0,2021-06-15,2021
s725,115.0,2021-06-15,2021
s726,,2021-06-14,2021
s727,116.0,2021-06-13,2014
s728,116.0,2021-06-13,2020
s729,116.0,2021-06-13,2021
s730,,2021-06-12,2021
s731,,2021-06-12,2021
s732,101.0,2021-06-12,2021
s733,,2021-06-12,2021
s734,30.0,2021-06-11,2016
s735,37.0,2021-06-11,2021
s735,116.0,2021-06-11,2021
s736,46.0,2021-06-11,2021
s737,116.0,2021-06-11,2021
s737,46.0,2021-06-11,2021
s738,85.0,2021-06-11,2021
s738,96.0,2021-06-11,2021
s738,47.0,2021-06-11,2021
s739,,2021-06-11,2021
s740,24.0,2021-06-11,2021
s740,116.0,2021-06-11,2021
s740,21.0,2021-06-11,2021
s741,116.0,2021-06-10,2014
s742,60.0,2021-06-10,2012
s742,114.0,2021-06-10,2012
s743,120.0,2021-06-10,2021
s744,21.0,2021-06-10,2014
s744,116.0,2021-06-10,2014
s744,30.0,2021-06-10,2014
s745,25.0,2021-06-10,2021
s746,114.0,2021-06-10,2019
s747,116.0,2021-06-09,2021
s748,78.0,2021-06-09,2013
s749,116.0,2021-06-09,2021
s750,116.0,2021-06-09,2021
s751,68.0,2021-06-09,2021
s751,37.0,2021-06-09,2021
s751,25.0,2021-06-09,2021
s752,,2021-06-08,2018
s753,116.0,2021-06-07,2014
s753,115.0,2021-06-07,2014
s754,25.0,2021-06-06,2007
s755,115.0,2021-06-05,2018
s755,116.0,2021-06-05,2018
s756,75.0,2021-06-05,2021
s757,78.0,2021-06-05,2020
s758,116.0,2021-06-04,2021
s759,115.0,2021-06-04,2021
s760,,2021-06-04,2015
s761,,2021-06-04,2015
s762,,2021-06-04,2021
s763,101.0,2021-06-04,2021
s764,116.0,2021-06-04,2021
s765,100.0,2021-06-04,2021
s766,103.0,2021-06-04,2021
s767,68.0,2021-06-03,2021
s768,54.0,2021-06-03,2021
s769,106.0,2021-06-03,2021
s770,5.0,2021-06-03,2020
s771,114.0,2021-06-03,2021
s772,,2021-06-03,2021
s773,52.0,2021-06-03,2021
s774,85.0,2021-06-03,2019
s775,116.0,2021-06-02,2020
s776,116.0,2021-06-02,2012
s777,116.0,2021-06-02,2001
s778,116.0,2021-06-02,2009
s779,54.0,2021-06-02,2013
s780,116.0,2021-06-02,2000
s781,115.0,2021-06-02,2019
s782,,2021-06-02,2021
s783,21.0,2021-06-02,1997
s783,116.0,2021-06-02,1997
s784,16.0,2021-06-02,2021
s785,116.0,2021-06-02,2011
s785,21.0,2021-06-02,2011
s786,116.0,2021-06-02,2021
s787,116.0,2021-06-02,2013
s788,116.0,2021-06-02,2003
s789,116.0,2021-06-02,2001
s790,115.0,2021-06-02,2015
s791,116.0,2021-06-02,2015
s792,116.0,2021-06-02,2008
s793,116.0,2021-06-02,2010
s794,116.0,2021-06-02,1997
s795,78.0,2021-06-02,2019
s796,116.0,2021-06-02,2012
s797,116.0,2021-06-02,2011
s798,116.0,2021-06-02,2001
s799,116.0,2021-06-02,1997
s800,116.0,2021-06-02,2004
s801,116.0,2021-06-02,2012
s802,116.0,2021-06-02,2011
s803,39.0,2021-06-02,2009
s803,116.0,2021-06-02,2009
s803,37.0,2021-06-02,2009
s804,54.0,2021-06-02,2006
s805,21.0,2021-06-02,2006
s805,116.0,2021-06-02,2006
s806,,2021-06-02,2021
s807,,2021-06-02,2017
s808,,2021-06-02,2017
s809,116.0,2021-06-02,2014
s809,17.0,2021-06-02,2014
s810,116.0,2021-06-02,2004
s811,116.0,2021-06-02,1984
s812,,2021-06-02,2021
s813,116.0,2021-06-02,2001
s814,116.0,2021-06-02,1993
s814,21.0,2021-06-02,1993
s815,116.0,2021-06-02,1981
s816,,2021-06-02,2015
s817,115.0,2021-06-02,2005
s817,37.0,2021-06-02,2005
s817,39.0,2021-06-02,2005
s817,116.0,2021-06-02,2005
s818,116.0,2021-06-02,2015
s819,116.0,2021-06-02,1996
s820,116.0,2021-06-02,1976
s821,114.0,2021-06-02,2021
s822,115.0,2021-06-02,2018
s823,116.0,2021-06-02,2019
s824,116.0,2021-06-02,2019
s825,116.0,2021-06-02,2018
s826,116.0,2021-05-31,2020
s827,116.0,2021-05-30,2021
s828,,2021-05-29,2021
s829,116.0,2021-05-28,2016
s830,,2021-05-28,2021
s831,116.0,2021-05-28,2021
s832,,2021-05-28,2021
s833,,2021-05-28,2021
s834,51.0,2021-05-27,2021
s835,116.0,2021-05-27,2021
s836,,2021-05-27,2021
s837,110.0,2021-05-27,2021
s838,79.0,2021-05-27,2021
s838,30.0,2021-05-27,2021
s839,5.0,2021-05-27,2021
s840,108.0,2021-05-27,2018
s840,37.0,2021-05-27,2018
s840,60.0,2021-05-27,2018
s840,89.0,2021-05-27,2018
s841,52.0,2021-05-26,2021
s842,,2021-05-26,2021
s843,,2021-05-26,2021
s844,54.0,2021-05-26,2016
s845,,2021-05-26,2021
s846,,2021-05-25,2014
s847,116.0,2021-05-25,2015
s848,,2021-05-24,2021
s849,116.0,2021-05-23,2021
s850,,2021-05-22,2020
s851,46.0,2021-05-21,2021
s852,,2021-05-21,2021
s853,,2021-05-21,2021
s854,116.0,2021-05-21,2021
s855,,2021-05-21,2021
s856,116.0,2021-05-21,2021
s857,,2021-05-21,2020
s858,103.0,2021-05-21,2021
s859,,2021-05-20,2009
s860,34.0,2021-05-20,2011
s861,7.0,2021-05-20,2020
s862,,2021-05-20,2021
s863,116.0,2021-05-20,2021
s864,116.0,2021-05-20,2011
s865,,2021-05-20,2006
s866,116.0,2021-05-19,2014
s867,116.0,2021-05-19,2017
s868,116.0,2021-05-19,1998
s869,21.0,2021-05-19,1997
s869,116.0,2021-05-19,1997
s870,68.0,2021-05-19,2021
s871,116.0,2021-05-18,2021
s872,46.0,2021-05-18,2021
s873,116.0,2021-05-16,2016
s874,46.0,2021-05-15,2021
s875,115.0,2021-05-15,2021
s876,,2021-05-15,2020
s877,46.0,2021-05-14,2021
s878,46.0,2021-05-14,2021
s879,13.0,2021-05-14,2021
s879,75.0,2021-05-14,2021
s880,116.0,2021-05-14,2021
s881,116.0,2021-05-14,2021
s881,29.0,2021-05-14,2021
s882,100.0,2021-05-14,2021
s883,67.0,2021-05-14,2021
s884,116.0,2021-05-14,2021
s885,101.0,2021-05-14,2021
s886,21.0,2021-05-14,2018
s886,100.0,2021-05-14,2018
s887,,2021-05-14,2020
s888,8.0,2021-05-14,2020
s889,,2021-05-14,2021
s890,116.0,2021-05-14,2021
s891,116.0,2021-05-13,2021
s892,115.0,2021-05-13,2004
s893,46.0,2021-05-13,2018
s894,,2021-05-13,2020
s895,68.0,2021-05-12,2021
s895,16.0,2021-05-12,2021
s896,37.0,2021-05-12,2021
s896,116.0,2021-05-12,2021
s897,116.0,2021-05-12,2021
s898,,2021-05-12,2021
s899,,2021-05-11,2020
s900,103.0,2021-05-11,2020
s901,116.0,2021-05-11,2021
s902,116.0,2021-05-10,2019
s903,101.0,2021-05-09,2021
s904,46.0,2021-05-09,2021
s905,116.0,2021-05-08,2017
s906,24.0,2021-05-08,2021
s907,111.0,2021-05-07,1999
s908,116.0,2021-05-07,2020
s909,116.0,2021-05-07,2021
s910,46.0,2021-05-07,2021
s911,116.0,2021-05-07,2021
s912,46.0,2021-05-07,2017
s913,,2021-05-07,2021
s914,46.0,2021-05-07,2020
s915,115.0,2021-05-07,2017
s915,116.0,2021-05-07,2017
s916,39.0,2021-05-06,2020
s916,37.0,2021-05-06,2020
s917,116.0,2021-05-06,2013
s918,116.0,2021-05-05,2019
s919,46.0,2021-05-05,2021
s920,116.0,2021-05-05,2021
s921,68.0,2021-05-04,2020
s921,116.0,2021-05-04,2020
s922,116.0,2021-05-04,2018
s923,116.0,2021-05-04,2018
s924,,2021-05-04,2021
s925,116.0,2021-05-01,2020
s926,,2021-05-01,2010
s927,116.0,2021-05-01,2006
s928,,2021-05-01,2010
s929,116.0,2021-05-01,1989
s930,,2021-05-01,2017
s931,116.0,2021-05-01,2010
s932,116.0,2021-05-01,2005
s933,115.0,2021-05-01,2010
s933,37.0,2021-05-01,2010
s933,103.0,2021-05-01,2010
s933,116.0,2021-05-01,2010
s934,115.0,2021-05-01,2009
s934,116.0,2021-05-01,2009
s935,115.0,2021-05-01,2018
s935,21.0,2021-05-01,2018
s935,116.0,2021-05-01,2018
s936,116.0,2021-05-01,2012
s937,,2021-05-01,2020
s938,,2021-05-01,2017
s939,,2021-05-01,2019
s940,,2021-05-01,2013
s941,,2021-05-01,2014
s942,,2021-05-01,2013
s943,116.0,2021-05-01,2003
s943,7.0,2021-05-01,2003
s944,116.0,2021-05-01,2008
s945,24.0,2021-05-01,2018
s946,115.0,2021-05-01,2020
s947,116.0,2021-05-01,1994
s947,37.0,2021-05-01,1994
s948,116.0,2021-05-01,2009
s948,115.0,2021-05-01,2009
s948,37.0,2021-05-01,2009
s949,116.0,2021-05-01,2018
s950,116.0,2021-05-01,2011
s950,91.0,2021-05-01,2011
s951,116.0,2021-05-01,2009
s951,115.0,2021-05-01,2009
s951,76.0,2021-05-01,2009
s952,116.0,2021-05-01,2002
s953,116.0,2021-05-01,2000
s954,116.0,2021-05-01,2016
s955,21.0,2021-05-01,2018
s956,37.0,2021-05-01,1992
s956,116.0,2021-05-01,1992
s957,116.0,2021-05-01,2008
s958,,2021-04-30,2021
s959,,2021-04-30,2019
s960,46.0,2021-04-30,2021
s961,,2021-04-30,2021
s962,,2021-04-30,2021
s963,116.0,2021-04-30,2018
s963,115.0,2021-04-30,2018
s964,,2021-04-30,2021
s965,,2021-04-29,2021
s966,,2021-04-29,2021
s967,16.0,2021-04-28,2021
s968,,2021-04-28,2021
s969,86.0,2021-04-28,2021
s970,116.0,2021-04-27,2014
s971,116.0,2021-04-27,2011
s972,103.0,2021-04-27,2018
s973,111.0,2021-04-27,2021
s974,46.0,2021-04-27,2020
s975,46.0,2021-04-24,2019
s976,116.0,2021-04-24,2021
s977,111.0,2021-04-23,2017
s978,111.0,2021-04-23,2016
s979,111.0,2021-04-23,2014
s980,111.0,2021-04-23,2013
s981,111.0,2021-04-23,2015
s982,111.0,2021-04-23,2004
s983,111.0,2021-04-23,2015
s984,103.0,2021-04-23,2021
s985,111.0,2021-04-23,2015
s986,111.0,2021-04-23,2015
s987,111.0,2021-04-23,2016
s988,,2021-04-23,2019
s989,110.0,2021-04-23,2021
s990,111.0,2021-04-23,2017
s991,111.0,2021-04-23,2015
s992,34.0,2021-04-23,2020
s993,,2021-04-23,2020
s994,116.0,2021-04-23,2021
s995,78.0,2021-04-23,2020
s996,111.0,2021-04-23,2001
s997,54.0,2021-04-22,2021
s998,7.0,2021-04-22,2021
s998,115.0,2021-04-22,2021
s999,46.0,2021-04-22,2021
s1000,39.0,2021-04-22,2021
s1000,116.0,2021-04-22,2021
s1001,,2021-04-22,2020
s1002,21.0,2021-04-21,2015
s1002,78.0,2021-04-21,2015
s1002,116.0,2021-04-21,2015
s1003,68.0,2021-04-21,2021
s1004,52.0,2021-04-21,2021
s1005,7.0,2021-04-20,2021
s1006,,2021-04-20,2013
s1007,,2021-04-20,2018
s1008,,2021-04-20,2017
s1009,,2021-04-20,2019
s1010,,2021-04-20,2020
s1011,,2021-04-20,2019
s1012,116.0,2021-04-19,2014
s1013,68.0,2021-04-19,2021
s1014,37.0,2021-04-19,2016
s1014,116.0,2021-04-19,2016
s1014,115.0,2021-04-19,2016
s1014,21.0,2021-04-19,2016
s1015,37.0,2021-04-19,2019
s1015,115.0,2021-04-19,2019
s1016,116.0,2021-04-17,1992
s1017,46.0,2021-04-17,2011
s1018,46.0,2021-04-17,2010
s1019,46.0,2021-04-17,2008
s1020,46.0,2021-04-17,2001
s1020,115.0,2021-04-17,2001
s1021,46.0,2021-04-17,2004
s1022,46.0,2021-04-17,2010
s1023,46.0,2021-04-17,2007
s1024,46.0,2021-04-16,2021
s1025,116.0,2021-04-16,2021
s1026,,2021-04-16,2021
s1027,116.0,2021-04-16,2021
s1028,21.0,2021-04-16,2015
s1028,116.0,2021-04-16,2015
s1028,68.0,2021-04-16,2015
s1029,,2021-04-16,2021
s1030,116.0,2021-04-16,2013
s1031,85.0,2021-04-16,2020
s1032,39.0,2021-04-16,2020
s1033,101.0,2021-04-16,2021
s1034,115.0,2021-04-16,2013
s1034,39.0,2021-04-16,2013
s1034,116.0,2021-04-16,2013
s1035,116.0,2021-04-16,2020
s1036,29.0,2021-04-16,2017
s1036,115.0,2021-04-16,2017
s1036,116.0,2021-04-16,2017
s1037,116.0,2021-04-16,2017
s1038,46.0,2021-04-16,2021
s1039,,2021-04-15,2016
s1040,116.0,2021-04-15,2020
s1041,54.0,2021-04-15,2016
s1042,54.0,2021-04-15,2016
s1043,116.0,2021-04-15,2019
s1044,116.0,2021-04-15,2006
s1045,54.0,2021-04-15,2021
s1046,116.0,2021-04-15,2020
s1047,116.0,2021-04-15,2019
s1048,60.0,2021-04-15,2018
s1049,116.0,2021-04-15,2020
s1049,37.0,2021-04-15,2020
s1050,24.0,2021-04-15,2019
s1050,115.0,2021-04-15,2019
s1051,54.0,2021-04-15,2021
s1052,54.0,2021-04-15,2003
s1053,116.0,2021-04-15,2012
s1054,116.0,2021-04-15,2014
s1055,,2021-04-15,2020
s1056,116.0,2021-04-15,1981
s1057,,2021-04-14,2015
s1058,116.0,2021-04-14,2021
s1059,52.0,2021-04-14,2021
s1059,115.0,2021-04-14,2021
s1060,116.0,2021-04-14,2018
s1061,116.0,2021-04-14,2020
s1061,46.0,2021-04-14,2020
s1062,116.0,2021-04-14,2020
s1063,101.0,2021-04-14,2021
s1064,116.0,2021-04-14,2019
s1065,101.0,2021-04-14,2016
s1066,21.0,2021-04-14,2019
s1067,24.0,2021-04-14,2021
s1067,109.0,2021-04-14,2021
s1068,110.0,2021-04-14,2020
s1069,116.0,2021-04-14,2019
s1070,46.0,2021-04-14,2020
s1071,116.0,2021-04-14,2021
s1072,,2021-04-13,2017
s1073,,2021-04-13,2018
s1074,,2021-04-13,2018
s1075,,2021-04-13,2019
s1076,116.0,2021-04-13,2021
s1076,16.0,2021-04-13,2021
s1076,54.0,2021-04-13,2021
s1076,103.0,2021-04-13,2021
s1076,46.0,2021-04-13,2021
s1077,,2021-04-13,2018
s1078,,2021-04-13,2019
s1079,,2021-04-13,2017
s1080,51.0,2021-04-13,2020
s1080,116.0,2021-04-13,2020
s1081,24.0,2021-04-12,2021
s1082,116.0,2021-04-12,2018
s1083,,2021-04-11,2021
s1084,116.0,2021-04-10,2020
s1085,24.0,2021-04-09,2020
s1086,101.0,2021-04-09,2021
s1087,78.0,2021-04-09,2016
s1088,46.0,2021-04-09,2021
s1089,116.0,2021-04-09,2021
s1090,116.0,2021-04-09,2021
s1091,47.0,2021-04-08,2020
s1092,54.0,2021-04-08,2021
s1093,,2021-04-07,2021
s1094,46.0,2021-04-07,2021
s1095,,2021-04-07,2021
s1096,,2021-04-07,2021
s1097,,2021-04-06,2021
s1098,116.0,2021-04-05,2020
s1098,24.0,2021-04-05,2020
s1098,115.0,2021-04-05,2020
s1099,46.0,2021-04-05,2021
s1100,20.0,2021-04-04,2020
s1101,116.0,2021-04-04,2020
s1102,116.0,2021-04-03,2013
s1102,21.0,2021-04-03,2013
s1103,116.0,2021-04-02,2006
s1104,24.0,2021-04-02,2018
s1105,116.0,2021-04-02,2012
s1105,21.0,2021-04-02,2012
s1106,115.0,2021-04-02,2021
s1106,116.0,2021-04-02,2021
s1107,116.0,2021-04-02,2019
s1108,78.0,2021-04-02,2018
s1109,46.0,2021-04-02,2021
s1110,75.0,2021-04-02,2021
s1111,37.0,2021-04-02,2021
s1112,116.0,2021-04-02,2008
s1112,115.0,2021-04-02,2008
s1112,37.0,2021-04-02,2008
s1113,116.0,2021-04-02,2017
s1114,116.0,2021-04-01,2009
s1115,46.0,2021-04-01,2009
s1116,46.0,2021-04-01,2012
s1117,,2021-04-01,2020
s1118,60.0,2021-04-01,2019
s1118,81.0,2021-04-01,2019
s1118,30.0,2021-04-01,2019
s1118,89.0,2021-04-01,2019
s1119,116.0,2021-04-01,2010
s1119,21.0,2021-04-01,2010
s1120,116.0,2021-04-01,2015
s1120,21.0,2021-04-01,2015
s1121,54.0,2021-04-01,2016
s1121,116.0,2021-04-01,2016
s1122,116.0,2021-04-01,2001
s1123,46.0,2021-04-01,2020
s1124,117.0,2021-04-01,2021
s1124,39.0,2021-04-01,2021
s1125,116.0,2021-04-01,1996
s1126,115.0,2021-04-01,2017
s1127,116.0,2021-04-01,1964
s1128,116.0,2021-04-01,2021
s1129,116.0,2021-04-01,2017
s1130,115.0,2021-04-01,2016
s1131,,2021-04-01,2017
s1132,54.0,2021-04-01,2017
s1133,,2021-04-01,2017
s1134,116.0,2021-04-01,2016
s1135,116.0,2021-04-01,2017
s1135,54.0,2021-04-01,2017
s1136,116.0,2021-04-01,2010
s1137,47.0,2021-04-01,2021
s1138,34.0,2021-04-01,2019
s1138,93.0,2021-04-01,2019
s1139,115.0,2021-04-01,2002
s1139,37.0,2021-04-01,2002
s1139,86.0,2021-04-01,2002
s1139,39.0,2021-04-01,2002
s1139,116.0,2021-04-01,2002
s1140,116.0,2021-04-01,2009
s1141,116.0,2021-04-01,1999
s1142,46.0,2021-04-01,2016
s1143,116.0,2021-04-01,2017
s1144,116.0,2021-04-01,2021
s1145,116.0,2021-04-01,2008
s1145,115.0,2021-04-01,2008
s1146,50.0,2021-03-31,2018
s1146,107.0,2021-03-31,2018
s1146,115.0,2021-03-31,2018
s1146,37.0,2021-03-31,2018
s1146,116.0,2021-03-31,2018
s1147,116.0,2021-03-31,2021
s1147,68.0,2021-03-31,2021
s1148,115.0,2021-03-31,2020
s1149,101.0,2021-03-31,2015
s1150,54.0,2021-03-31,2005
s1151,116.0,2021-03-30,2021
s1152,24.0,2021-03-30,2021
s1152,115.0,2021-03-30,2021
s1153,116.0,2021-03-30,2020
s1154,115.0,2021-03-29,2013
s1154,100.0,2021-03-29,2013
s1154,37.0,2021-03-29,2013
s1155,116.0,2021-03-28,2012
s1156,78.0,2021-03-28,2021
s1157,116.0,2021-03-26,2021
s1158,116.0,2021-03-26,2021
s1159,116.0,2021-03-26,2013
s1160,,2021-03-26,2018
s1161,50.0,2021-03-26,1998
s1161,115.0,2021-03-26,1998
s1161,37.0,2021-03-26,1998
s1161,39.0,2021-03-26,1998
s1162,115.0,2021-03-26,2020
s1163,111.0,2021-03-26,2020
s1164,103.0,2021-03-26,2021
s1165,103.0,2021-03-26,2020
s1166,46.0,2021-03-26,2021
s1167,115.0,2021-03-26,2021
s1168,52.0,2021-03-25,2021
s1169,116.0,2021-03-25,2021
s1170,54.0,2021-03-25,2021
s1171,91.0,2021-03-25,2021
s1171,116.0,2021-03-25,2021
s1172,116.0,2021-03-24,2021
s1173,100.0,2021-03-23,2021
s1174,101.0,2021-03-23,2021
s1175,101.0,2021-03-23,2021
s1176,115.0,2021-03-22,2013
s1176,116.0,2021-03-22,2013
s1176,37.0,2021-03-22,2013
s1177,54.0,2021-03-20,2020
s1178,109.0,2021-03-20,2020
s1179,116.0,2021-03-20,2020
s1180,116.0,2021-03-20,2010
s1180,54.0,2021-03-20,2010
s1181,,2021-03-19,2021
s1182,116.0,2021-03-19,2021
s1183,115.0,2021-03-19,2021
s1184,,2021-03-19,2020
s1185,24.0,2021-03-19,2021
s1186,78.0,2021-03-19,2020
s1187,54.0,2021-03-18,2021
s1188,116.0,2021-03-18,2021
s1189,16.0,2021-03-18,2021
s1190,116.0,2021-03-18,2021
s1191,115.0,2021-03-18,2020
s1191,116.0,2021-03-18,2020
s1192,116.0,2021-03-18,2014
s1193,115.0,2021-03-18,2020
s1193,,2021-03-18,2020
s1194,,2021-03-18,2020
s1195,78.0,2021-03-17,2017
s1196,116.0,2021-03-17,2021
s1197,13.0,2021-03-17,2021
s1198,115.0,2021-03-16,2014
s1198,116.0,2021-03-16,2014
s1199,39.0,2021-03-16,2021
s1200,116.0,2021-03-16,2012
s1201,116.0,2021-03-16,2021
s1202,34.0,2021-03-15,2021
s1203,46.0,2021-03-15,2021
s1204,116.0,2021-03-15,2016
s1204,46.0,2021-03-15,2016
s1204,115.0,2021-03-15,2016
s1205,116.0,2021-03-15,2020
s1206,116.0,2021-03-15,2021
s1206,115.0,2021-03-15,2021
s1207,115.0,2021-03-15,2021
s1208,,2021-03-14,2020
s1209,111.0,2021-03-12,2015
s1210,57.0,2021-03-12,2020
s1211,101.0,2021-03-12,2021
s1212,111.0,2021-03-12,2015
s1213,111.0,2021-03-12,2021
s1214,116.0,2021-03-12,2021
s1215,,2021-03-12,2020
s1216,111.0,2021-03-12,2010
s1217,111.0,2021-03-12,2013
s1218,115.0,2021-03-12,2021
s1219,116.0,2021-03-12,2021
s1220,111.0,2021-03-12,2016
s1221,103.0,2021-03-11,2021
s1221,5.0,2021-03-11,2021
s1222,47.0,2021-03-11,2020
s1223,116.0,2021-03-11,2020
s1224,37.0,2021-03-10,2021
s1225,,2021-03-10,2021
s1226,,2021-03-10,2021
s1227,39.0,2021-03-09,2021
s1228,46.0,2021-03-08,2021
s1229,46.0,2021-03-08,2021
s1229,115.0,2021-03-08,2021
s1229,37.0,2021-03-08,2021
s1229,89.0,2021-03-08,2021
s1230,34.0,2021-03-06,2015
s1231,46.0,2021-03-05,2021
s1232,116.0,2021-03-05,2021
s1233,25.0,2021-03-05,2021
s1234,78.0,2021-03-05,2020
s1235,103.0,2021-03-05,2021
s1236,,2021-03-05,2021
s1237,37.0,2021-03-05,2021
s1238,47.0,2021-03-04,2020
s1239,116.0,2021-03-04,2021
s1239,7.0,2021-03-04,2021
s1240,116.0,2021-03-04,2013
s1241,116.0,2021-03-04,2013
s1242,116.0,2021-03-03,2021
s1243,116.0,2021-03-03,2021
s1244,116.0,2021-03-02,2014
s1245,46.0,2021-03-02,2020
s1246,116.0,2021-03-02,2021
s1247,,2021-03-01,2019
s1248,,2021-03-01,2009
s1249,116.0,2021-03-01,2021
s1250,,2021-03-01,2021
s1251,,2021-03-01,2021
s1252,116.0,2021-03-01,1990
s1252,115.0,2021-03-01,1990
s1253,39.0,2021-03-01,2018
s1254,116.0,2021-03-01,2019
s1255,116.0,2021-03-01,1988
s1256,,2021-03-01,2011
s1257,116.0,2021-03-01,2006
s1257,39.0,2021-03-01,2006
s1258,54.0,2021-02-28,2011
s1259,13.0,2021-02-26,2021
s1259,37.0,2021-02-26,2021
s1260,116.0,2021-02-26,2016
s1261,103.0,2021-02-26,2021
s1262,5.0,2021-02-26,2006
s1262,23.0,2021-02-26,2006
s1263,,2021-02-26,2021
s1264,116.0,2021-02-26,2015
s1264,110.0,2021-02-26,2015
s1265,116.0,2021-02-26,2011
s1266,46.0,2021-02-26,2021
s1267,23.0,2021-02-26,2008
s1267,16.0,2021-02-26,2008
s1268,39.0,2021-02-26,2014
s1269,116.0,2021-02-25,2019
s1269,25.0,2021-02-25,2019
s1270,47.0,2021-02-25,2021
s1271,116.0,2021-02-25,2018
s1271,25.0,2021-02-25,2018
s1272,,2021-02-25,2018
s1273,116.0,2021-02-24,2021
s1274,54.0,2021-02-24,2020
s1275,116.0,2021-02-24,2021
s1276,116.0,2021-02-24,2021
s1277,,2021-02-24,2019
s1278,116.0,2021-02-24,2021
s1279,116.0,2021-02-23,2021
s1280,21.0,2021-02-23,2020
s1281,115.0,2021-02-23,2021
s1282,46.0,2021-02-23,2021
s1283,46.0,2021-02-22,2020
s1284,116.0,2021-02-21,2013
s1285,21.0,2021-02-21,2016
s1285,116.0,2021-02-21,2016
s1285,115.0,2021-02-21,2016
s1286,101.0,2021-02-21,2021
s1287,109.0,2021-02-20,2020
s1288,115.0,2021-02-20,2021
s1289,116.0,2021-02-20,2018
s1290,,2021-02-20,2020
s1291,115.0,2021-02-19,2021
s1291,116.0,2021-02-19,2021
s1292,46.0,2021-02-19,2020
s1293,117.0,2021-02-19,2017
s1294,46.0,2021-02-19,2021
s1295,39.0,2021-02-19,2021
s1296,46.0,2021-02-18,2019
s1297,101.0,2021-02-18,2021
s1298,116.0,2021-02-18,2018
s1299,101.0,2021-02-18,2021
s1300,,2021-02-18,2021
s1301,116.0,2021-02-17,2021
s1302,115.0,2021-02-17,2021
s1303,116.0,2021-02-17,2021
s1304,116.0,2021-02-17,2018
s1305,116.0,2021-02-16,2021
s1306,46.0,2021-02-16,2002
s1307,116.0,2021-02-16,2020
s1308,116.0,2021-02-16,2017
s1309,115.0,2021-02-15,2021
s1310,116.0,2021-02-15,2018
s1311,116.0,2021-02-15,2021
s1312,78.0,2021-02-14,2021
s1313,115.0,2021-02-13,2020
s1314,116.0,2021-02-12,2021
s1315,116.0,2021-02-12,2005
s1316,103.0,2021-02-12,2021
s1317,46.0,2021-02-12,2019
s1318,115.0,2021-02-12,2021
s1319,116.0,2021-02-12,2021
s1320,68.0,2021-02-12,2021
s1321,63.0,2021-02-11,2019
s1322,68.0,2021-02-11,2016
s1323,103.0,2021-02-11,2018
s1324,47.0,2021-02-11,2020
s1325,116.0,2021-02-11,2012
s1326,106.0,2021-02-11,2021
s1327,86.0,2021-02-11,2021
s1328,116.0,2021-02-11,2008
s1329,116.0,2021-02-10,2021
s1330,37.0,2021-02-10,2021
s1331,116.0,2021-02-10,2019
s1332,116.0,2021-02-09,1945
s1333,116.0,2021-02-08,2008
s1334,116.0,2021-02-08,2016
s1334,19.0,2021-02-08,2016
s1334,90.0,2021-02-08,2016
s1335,24.0,2021-02-07,2020
s1336,116.0,2021-02-06,2020
s1337,37.0,2021-02-05,2017
s1338,11.0,2021-02-05,2017
s1339,103.0,2021-02-05,2021
s1340,16.0,2021-02-05,2021
s1341,109.0,2021-02-05,2020
s1342,116.0,2021-02-05,2021
s1343,101.0,2021-02-05,2021
s1344,116.0,2021-02-05,2021
s1345,52.0,2021-02-05,2020
s1346,24.0,2021-02-05,2021
s1347,86.0,2021-02-03,2020
s1348,103.0,2021-02-03,2020
s1348,13.0,2021-02-03,2020
s1348,116.0,2021-02-03,2020
s1349,116.0,2021-02-03,2021
s1350,25.0,2021-02-03,2012
s1351,116.0,2021-02-03,2018
s1352,68.0,2021-02-02,2020
s1353,116.0,2021-02-02,2021
s1354,116.0,2021-02-01,1997
s1355,21.0,2021-02-01,2019
s1356,116.0,2021-02-01,2018
s1357,116.0,2021-02-01,2018
s1358,115.0,2021-02-01,2019
s1359,116.0,2021-02-01,2010
s1360,115.0,2021-02-01,2008
s1360,116.0,2021-02-01,2008
s1360,7.0,2021-02-01,2008
s1361,85.0,2021-02-01,2020
s1362,116.0,2021-02-01,2019
s1363,21.0,2021-02-01,2015
s1363,116.0,2021-02-01,2015
s1363,37.0,2021-02-01,2015
s1364,116.0,2021-02-01,2019
s1365,116.0,2021-02-01,2005
s1366,37.0,2021-02-01,2019
s1367,87.0,2021-01-31,2020
s1367,116.0,2021-01-31,2020
s1368,116.0,2021-01-31,2018
s1369,103.0,2021-01-29,2021
s1370,116.0,2021-01-29,2021
s1371,115.0,2021-01-29,2021
s1372,116.0,2021-01-29,2021
s1373,47.0,2021-01-28,2021
s1374,111.0,2021-01-27,2021
s1375,116.0,2021-01-27,2021
s1376,116.0,2021-01-27,2021
s1377,46.0,2021-01-27,2020
s1378,116.0,2021-01-27,2018
s1379,7.0,2021-01-27,2021
s1379,116.0,2021-01-27,2021
s1380,78.0,2021-01-26,2018
s1381,116.0,2021-01-26,2021
s1381,115.0,2021-01-26,2021
